"CategoryID",Category Name,CodeSonar Class Mnemonic,CodeSonar Class Name,"RelationshipType (categoryto class)"
CWE:589,"Call to Non-ubiquitousAPI","FB.CORRECTNESS.SE_READ_RESOLVE_IS_STATIC","The readResolve method mustnot be declared as a staticmethod.","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_MEMBER_IDENTIFIER","Use of member identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.CORRECTNESS.NM_VERY_CONFUSING",Very confusing method names,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.STYLE.ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD","Write to static field from instancemethod","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.BAD_PRACTICE.EQ_GETCLASS_AND_CLASS_CONSTANT",equals method fails for subtypes,"hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.CORRECTNESS.EQ_OVERRIDING_EQUALS_NOT_SYMMETRIC","equals method overrides equalsin superclass and may not besymmetric","hierarchydescendant"
CWE:589,"Call to Non-ubiquitousAPI","FB.BAD_PRACTICE.NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT","equals() method does not checkfor null argument","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.CORRECTNESS.NM_METHOD_CONSTRUCTOR_CONFUSION","Apparent method/constructorconfusion","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",PMD.Naming.AvoidDollarSigns,Avoid Dollar Signs,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.AvoidFieldNameMatchingMethodName","Avoid Field Name MatchingMethod Name","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.AvoidFieldNameMatchingTypeName","Avoid Field Name MatchingType Name","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.CORRECTNESS.NM_LCASE_HASHCODE","Class defines hashcode(),should it be hashCode()?","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.CORRECTNESS.NM_LCASE_TOSTRING","Class defines tostring(), should itbe toString()?","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_CLASS_NOT_EXCEPTION","Class is not derived from anException, even though it isnamed as such","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_CLASS_NAMING_CONVENTION","Class names should start with anupper case letter","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_INTERFACE","Class names shouldn't shadowsimple name of implementedinterface","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_SUPERCLASS","Class names shouldn't shadowsimple name of superclass","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_CONFUSING",Confusing method names,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Controversial.DoNotCallGarbageCollectionExplicitly","Do Not Call Garbage CollectionExplicitly","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap",FB.PERFORMANCE.DM_GC,"Explicit garbage collection;extremely dubious except inbenchmarking code","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_FIELD_NAMING_CONVENTION","Field names should start with alower case letter","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.MethodNamingConventions",Method Naming Conventions,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.MethodWithSameNameAsEnclosingClass","Method With Same Name AsEnclosing Class","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.CORRECTNESS.NM_WRONG_PACKAGE","Method doesn't override methodin superclass due to wrongpackage for parameter","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_METHOD_NAMING_CONVENTION","Method names should start witha lower case letter","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.SuspiciousEqualsMethodName",Suspicious Equals Method Name,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","PMD.Naming.SuspiciousHashcodeMethodName","Suspicious Hashcode MethodName","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_MEMBER_IDENTIFIER","Use of member identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.CORRECTNESS.NM_VERY_CONFUSING",Very confusing method names,"hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
CWE:590,"Free of Memory noton the Heap","FB.STYLE.ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD","Write to static field from instancemethod","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.CORRECTNESS.NM_METHOD_CONSTRUCTOR_CONFUSION","Apparent method/constructorconfusion","hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly",PMD.Naming.AvoidDollarSigns,Avoid Dollar Signs,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Naming.AvoidFieldNameMatchingMethodName","Avoid Field Name MatchingMethod Name","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Naming.AvoidFieldNameMatchingTypeName","Avoid Field Name MatchingType Name","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CTS.Locking.CCE_LK_LOCKED_BLOCKING_CALLS","Call to blocking method whilstholding lock","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.CORRECTNESS.NM_BAD_EQUAL","Class defines equal(Object),should it be equals(Object)?","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.CORRECTNESS.NM_LCASE_HASHCODE","Class defines hashcode(),should it be hashCode()?","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.CORRECTNESS.NM_LCASE_TOSTRING","Class defines tostring(), should itbe toString()?","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_CLASS_NAMING_CONVENTION","Class names should start with anupper case letter","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_INTERFACE","Class names shouldn't shadowsimple name of implementedinterface","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_SUPERCLASS","Class names shouldn't shadowsimple name of superclass","hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly","FB.BAD_PRACTICE.NM_CONFUSING",Confusing method names,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Controversial.DoNotCallGarbageCollectionExplicitly","Do Not Call Garbage CollectionExplicitly","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory",FB.PERFORMANCE.DM_GC,"Explicit garbage collection;extremely dubious except inbenchmarking code","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_FIELD_NAMING_CONVENTION","Field names should start with alower case letter","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CTS.Locking.CCE_SL_INCONSISTENT_COL","Inconsistent collectionsynchronisation","hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly","CTS.Locking.CCE_SL_INCONSISTENT",Inconsistent synchronisation,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.IS2_INCONSISTENT_SYNC",Inconsistent synchronization,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly","PMD.Naming.MethodNamingConventions",Method Naming Conventions,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Naming.MethodWithSameNameAsEnclosingClass","Method With Same Name AsEnclosing Class","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.SWL_SLEEP_WITH_LOCK_HELD","Method calls Thread.sleep() witha lock held","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.UL_UNRELEASED_LOCK_EXCEPTION_PATH","Method does not release lock onall exception paths","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.UL_UNRELEASED_LOCK","Method does not release lock onall paths","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_WRONG_PACKAGE_INTENTIONAL","Method doesn't override methodin superclass due to wrongpackage for parameter(intentional)","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_METHOD_NAMING_CONVENTION","Method names should start witha lower case letter","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.ML_SYNC_ON_UPDATED_FIELD","Method synchronizes on anupdated field","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.MWN_MISMATCHED_NOTIFY",Mismatched notify(),"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.MWN_MISMATCHED_WAIT",Mismatched wait(),"hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly",CTS.Locking.CCE_SL_MIXED_COL,Mixed collection synchronisation,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in Improperly",CTS.Locking.CCE_SL_MIXED,Mixed synchronisation,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.MSF_MUTABLE_SERVLET_FIELD",Mutable servlet field,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.STYLE.NS_DANGEROUS_NON_SHORT_CIRCUIT","Potentially dangerous use of non-short-circuit logic","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.STYLE.NS_NON_SHORT_CIRCUIT","Questionable use of non-short-circuit logic","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.AT_OPERATION_SEQUENCE_ON_CONCURRENT_ABSTRACTION","Sequence of calls to concurrentabstraction may not be atomic","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Naming.SuspiciousEqualsMethodName",Suspicious Equals Method Name,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","PMD.Naming.SuspiciousHashcodeMethodName","Suspicious Hashcode MethodName","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.DL_SYNCHRONIZATION_ON_BOOLEAN",Synchronization on Boolean,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.DL_SYNCHRONIZATION_ON_BOXED_PRIMITIVE","Synchronization on boxedprimitive","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.ML_SYNC_ON_FIELD_TO_GUARD_CHANGING_THAT_FIELD","Synchronization on field in futileattempt to guard that field","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.DL_SYNCHRONIZATION_ON_SHARED_CONSTANT","Synchronization on internedString","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.JLM_JSR166_LOCK_MONITORENTER","Synchronization performed onLock","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.JLM_JSR166_UTILCONCURRENT_MONITORENTER","Synchronization performed onutil.concurrent instance","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CTS.Locking.CCE_CC_REUSEDOBJ_SYNC","Synchronizing on reusableobjects","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CTS.Collections.CCE_CC_UNSAFE_ITERATION","Unsafe iteration oversynchronised collection","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","CTS.Locking.CCE_CC_CALLBACK_ACCESS","Unsynchronised write to fieldfrom asynchronous callback","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_MEMBER_IDENTIFIER","Use of member identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.MT_CORRECTNESS.JML_JSR166_CALLING_WAIT_RATHER_THAN_AWAIT","Using monitor style wait methodson util.concurrent abstraction","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.CORRECTNESS.NM_VERY_CONFUSING",Very confusing method names,"hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
CWE:591,"Sensitive DataStorage in ImproperlyLocked Memory","FB.STYLE.ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD","Write to static field from instancemethod","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.SECURITY.SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING","A prepared statement isgenerated from a nonconstantString","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_METHOD_CONSTRUCTOR_CONFUSION","Apparent method/constructorconfusion","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Naming.AvoidFieldNameMatchingMethodName","Avoid Field Name MatchingMethod Name","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Naming.AvoidFieldNameMatchingTypeName","Avoid Field Name MatchingType Name","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_BAD_EQUAL","Class defines equal(Object),should it be equals(Object)?","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_LCASE_HASHCODE","Class defines hashcode(),should it be hashCode()?","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_LCASE_TOSTRING","Class defines tostring(), should itbe toString()?","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_CLASS_NOT_EXCEPTION","Class is not derived from anException, even though it isnamed as such","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_CLASS_NAMING_CONVENTION","Class names should start with anupper case letter","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_INTERFACE","Class names shouldn't shadowsimple name of implementedinterface","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_SUPERCLASS","Class names shouldn't shadowsimple name of superclass","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead of","PMD.Design.CompareObjectsWithEquals",Compare Objects With Equals,closely mapped
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.ES_COMPARING_STRINGS_WITH_EQ","Comparison of String objectsusing == or !=","hierarchyancestor"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.ES_COMPARING_PARAMETER_STRING_WITH_EQ","Comparison of String parameterusing == or !=",closely mapped
CWE:595,"Comparison of ObjectReferences Instead of","FB.BAD_PRACTICE.NM_CONFUSING",Confusing method names,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",FB.I18N.DM_CONVERT_CASE,"Consider using Localeparameterized version ofinvoked method","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead of","FB.BAD_PRACTICE.EQ_SELF_NO_OBJECT","Covariant equals() methoddefined",closely mapped
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents",FB.PERFORMANCE.DM_GC,"Explicit garbage collection;extremely dubious except inbenchmarking code","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_FIELD_NAMING_CONVENTION","Field names should start with alower case letter","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.EC_BAD_ARRAY_COMPARE","Invocation of equals() on anarray, which is equivalent to ==","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead of","PMD.Naming.MethodNamingConventions",Method Naming Conventions,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Naming.MethodWithSameNameAsEnclosingClass","Method With Same Name AsEnclosing Class","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_WRONG_PACKAGE","Method doesn't override methodin superclass due to wrongpackage for parameter","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_WRONG_PACKAGE_INTENTIONAL","Method doesn't override methodin superclass due to wrongpackage for parameter(intentional)","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_METHOD_NAMING_CONVENTION","Method names should start witha lower case letter","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.STYLE.RCN_REDUNDANT_COMPARISON_OF_NULL_AND_NONNULL_VALUE","Redundant comparison of non-null value to null","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.STYLE.RCN_REDUNDANT_COMPARISON_TWO_NULL_VALUES","Redundant comparison of twonull values","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.STYLE.RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE","Redundant nullcheck of valueknown to be non-null","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.STYLE.RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE","Redundant nullcheck of valueknown to be null","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead of","FB.I18N.DM_DEFAULT_ENCODING",Reliance on default encoding,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.RpC_REPEATED_CONDITIONAL_TEST",Repeated conditional tests,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Naming.SuspiciousEqualsMethodName",Suspicious Equals Method Name,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Naming.SuspiciousHashcodeMethodName","Suspicious Hashcode MethodName","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.RC_REF_COMPARISON","Suspicious referencecomparison",closely mapped
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN","Suspicious referencecomparison of Boolean values",closely mapped
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.RC_REF_COMPARISON_BAD_PRACTICE","Suspicious referencecomparison to constant",closely mapped
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.String-and-StringBuffer.UseEqualsToCompareStrings",Use Equals To Compare Strings,"hierarchyancestor"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","PMD.Design.UseLocaleWithCaseConversions","Use Locale With CaseConversions","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_MEMBER_IDENTIFIER","Use of member identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.CORRECTNESS.NM_VERY_CONFUSING",Very confusing method names,"hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
CWE:595,"Comparison of ObjectReferences Instead ofObject Contents","FB.STYLE.ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD","Write to static field from instancemethod","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.SECURITY.SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING","A prepared statement isgenerated from a nonconstantString","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_METHOD_CONSTRUCTOR_CONFUSION","Apparent method/constructorconfusion","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",PMD.Naming.AvoidDollarSigns,Avoid Dollar Signs,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Naming.AvoidFieldNameMatchingMethodName","Avoid Field Name MatchingMethod Name","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_BAD_EQUAL","Class defines equal(Object),should it be equals(Object)?","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_LCASE_HASHCODE","Class defines hashcode(),should it be hashCode()?","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_LCASE_TOSTRING","Class defines tostring(), should itbe toString()?","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_CLASS_NOT_EXCEPTION","Class is not derived from anException, even though it isnamed as such","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_CLASS_NAMING_CONVENTION","Class names should start with anupper case letter","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_INTERFACE","Class names shouldn't shadowsimple name of implementedinterface","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_SAME_SIMPLE_NAME_AS_SUPERCLASS","Class names shouldn't shadowsimple name of superclass","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_CONFUSING",Confusing method names,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison",FB.I18N.DM_CONVERT_CASE,"Consider using Localeparameterized version ofinvoked method","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Controversial.DoNotCallGarbageCollectionExplicitly","Do Not Call Garbage CollectionExplicitly","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS","Equals method should notassume anything about the typeof its argument",closely mapped
CWE:596,"Incorrect SemanticObject Comparison",FB.PERFORMANCE.DM_GC,"Explicit garbage collection;extremely dubious except inbenchmarking code","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_FIELD_NAMING_CONVENTION","Field names should start with alower case letter","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Naming.MethodWithSameNameAsEnclosingClass","Method With Same Name AsEnclosing Class","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_WRONG_PACKAGE","Method doesn't override methodin superclass due to wrongpackage for parameter","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_WRONG_PACKAGE_INTENTIONAL","Method doesn't override methodin superclass due to wrongpackage for parameter(intentional)","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_METHOD_NAMING_CONVENTION","Method names should start witha lower case letter","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.STYLE.RCN_REDUNDANT_COMPARISON_OF_NULL_AND_NONNULL_VALUE","Redundant comparison of non-null value to null","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.STYLE.RCN_REDUNDANT_COMPARISON_TWO_NULL_VALUES","Redundant comparison of twonull values","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.STYLE.RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE","Redundant nullcheck of valueknown to be non-null","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.STYLE.RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE","Redundant nullcheck of valueknown to be null","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.I18N.DM_DEFAULT_ENCODING",Reliance on default encoding,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.RpC_REPEATED_CONDITIONAL_TEST",Repeated conditional tests,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Design.SimpleDateFormatNeedsLocale","Simple Date Format NeedsLocale","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Naming.SuspiciousEqualsMethodName",Suspicious Equals Method Name,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Naming.SuspiciousHashcodeMethodName","Suspicious Hashcode MethodName","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","PMD.Design.UseLocaleWithCaseConversions","Use Locale With CaseConversions","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_FUTURE_KEYWORD_USED_AS_IDENTIFIER","Use of identifier that is akeyword in later versions of Java","hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.CORRECTNESS.NM_VERY_CONFUSING",Very confusing method names,"hierarchydescendant"
CWE:596,"Incorrect SemanticObject Comparison","FB.BAD_PRACTICE.NM_VERY_CONFUSING_INTENTIONAL","Very confusing method names(but perhaps intentional)","hierarchydescendant"
